id_page;source;followers;date;interactions;posttype;link;v7;id_article
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21498;Fri Nov 06 2020 14:20:47 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1023013244866118;75;CT_75
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21490;Thu Nov 05 2020 20:52:33 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1022384598262316;75;CT_75
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21490;Thu Nov 05 2020 21:24:19 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1022401618260614;75;CT_75
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21490;Thu Nov 05 2020 22:16:52 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1022430611591048;75;CT_75
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21490;Thu Nov 05 2020 22:16:43 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1022430538257722;75;CT_75
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21498;Fri Nov 06 2020 06:49:10 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1022708278229948;75;CT_75
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21498;Fri Nov 06 2020 20:08:34 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1023258981508211;75;CT_75
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21498;Fri Nov 06 2020 23:36:58 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1023377284829714;75;CT_75
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21523;Tue Nov 10 2020 16:53:39 GMT+0000;24;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1026473387853437;79;CT_79
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21454;Sat Oct 17 2020 22:13:20 GMT+0000;16;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1006149629885813;79;CT_79
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21547;Thu Nov 12 2020 12:07:17 GMT+0000;15;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1027939901040119;79;CT_79
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21523;Tue Nov 10 2020 14:33:33 GMT+0000;4;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1026351237865652;82;CT_82
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21523;Tue Nov 10 2020 19:47:32 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1026580117842764;82;CT_82
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21580;Sat Nov 14 2020 12:04:27 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1029706674196775;88;CT_88
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21516;Sun Nov 08 2020 04:16:58 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1024352751398834;94;CT_94
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;16536;Fri Jan 03 2020 00:01:14 GMT+0000;118;Facebook;https://www.facebook.com/groups/156506994850085/permalink/791639834670128;95;CT_95
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;18080;Sat Apr 18 2020 19:32:29 GMT+0000;112;Facebook;https://www.facebook.com/groups/156506994850085/permalink/870447760122668;95;CT_95
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;16534;Fri Jan 03 2020 10:00:09 GMT+0000;62;Facebook;https://www.facebook.com/groups/156506994850085/permalink/791976834636428;95;CT_95
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;17553;Sat Apr 04 2020 23:44:38 GMT+0000;40;Facebook;https://www.facebook.com/groups/156506994850085/permalink/860275907806520;95;CT_95
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;16534;Fri Jan 03 2020 12:45:35 GMT+0000;14;Facebook;https://www.facebook.com/groups/156506994850085/permalink/792088717958573;95;CT_95
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;16611;Thu Jan 09 2020 08:37:49 GMT+0000;8;Facebook;https://www.facebook.com/groups/156506994850085/permalink/797320124102099;95;CT_95
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;16534;Fri Jan 03 2020 06:42:58 GMT+0000;6;Facebook;https://www.facebook.com/groups/156506994850085/permalink/791868701313908;95;CT_95
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;17778;Sat Apr 11 2020 11:51:48 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/864881334012644;95;CT_95
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;17767;Fri Apr 10 2020 01:08:03 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/863801647453946;95;CT_95
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21580;Sat Nov 14 2020 02:25:37 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1029304680903641;95;CT_95
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20179;Sun Jul 12 2020 16:16:55 GMT+0000;16;Facebook;https://www.facebook.com/groups/156506994850085/permalink/930744444092999;108;CT_108
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20522;Mon Sep 07 2020 11:51:25 GMT+0000;6;Facebook;https://www.facebook.com/groups/156506994850085/permalink/973428839824559;108;CT_108
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20180;Mon Jul 13 2020 11:38:20 GMT+0000;4;Facebook;https://www.facebook.com/groups/156506994850085/permalink/931317754035668;108;CT_108
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20061;Fri Jun 12 2020 20:03:27 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/909614229539354;108;CT_108
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20092;Sat Jun 20 2020 02:07:34 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/914833362350774;108;CT_108
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20069;Sat Jun 13 2020 18:24:51 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/910299046137539;108;CT_108
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20267;Mon Aug 24 2020 23:10:50 GMT+0000;15;Facebook;https://www.facebook.com/groups/156506994850085/permalink/962833630884080;109;CT_109
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21231;Sat Sep 26 2020 08:39:12 GMT+0000;6;Facebook;https://www.facebook.com/groups/156506994850085/permalink/988770511623725;109;CT_109
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21211;Fri Sep 25 2020 09:18:18 GMT+0000;3;Facebook;https://www.facebook.com/groups/156506994850085/permalink/988011118366331;109;CT_109
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21211;Fri Sep 25 2020 08:05:16 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/987977308369712;109;CT_109
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21382;Mon Sep 28 2020 19:10:14 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/990663954767714;109;CT_109
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20337;Mon Aug 31 2020 08:18:18 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/963117010855742;109;CT_109
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21476;Thu Oct 29 2020 17:29:28 GMT+0000;13;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1016360218864754;110;CT_110
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21553;Fri Nov 13 2020 17:59:58 GMT+0000;7;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1029026344264808;110;CT_110
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21547;Thu Nov 12 2020 18:22:40 GMT+0000;12;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1028196527681123;118;CT_118
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21553;Fri Nov 13 2020 16:56:30 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1028986447602131;118;CT_118
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21547;Thu Nov 12 2020 17:24:30 GMT+0000;21;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1028160444351398;119;CT_119
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21553;Fri Nov 13 2020 21:29:25 GMT+0000;12;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1029146834252759;119;CT_119
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21553;Fri Nov 13 2020 21:26:22 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1029145034252939;119;CT_119
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21468;Tue Oct 20 2020 11:23:02 GMT+0000;44;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1008305806336862;120;CT_120
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21485;Mon Nov 02 2020 08:57:49 GMT+0000;15;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1019451691888940;128;CT_128
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21482;Sat Oct 31 2020 20:26:55 GMT+0000;11;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1018214575345985;128;CT_128
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21487;Sun Nov 01 2020 18:39:37 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1018987621935347;128;CT_128
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21467;Wed Oct 28 2020 22:36:08 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1015677332266376;128;CT_128
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21553;Fri Nov 13 2020 15:17:16 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1028915060942603;133;CT_133
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21674;Tue Nov 17 2020 07:59:57 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1032068223960620;143;CT_143
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21674;Tue Nov 17 2020 07:59:57 GMT+0000;16;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1032068223960620;144;CT_144
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;19209;Sun May 10 2020 10:58:57 GMT+0000;51;Facebook;https://www.facebook.com/groups/156506994850085/permalink/885795831921194;160;CT_160
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21272;Tue Sep 29 2020 13:52:07 GMT+0000;11;Facebook;https://www.facebook.com/groups/156506994850085/permalink/991287228038720;166;CT_166
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21272;Tue Sep 29 2020 16:55:12 GMT+0000;11;Facebook;https://www.facebook.com/groups/156506994850085/permalink/991410084693101;166;CT_166
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21293;Thu Oct 01 2020 21:04:48 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/993218787845564;166;CT_166
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21303;Sat Oct 03 2020 17:00:41 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/994848304349279;166;CT_166
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21736;Sun Nov 22 2020 09:27:05 GMT+0000;44;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1035962373571205;169;CT_169
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21523;Tue Nov 10 2020 19:22:37 GMT+0000;5;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1026566554510787;178;CT_178
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21580;Sat Nov 14 2020 21:43:00 GMT+0000;4;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1030085610825548;178;CT_178
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21535;Wed Nov 11 2020 08:51:39 GMT+0000;4;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1027018567798919;178;CT_178
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21523;Tue Nov 10 2020 01:56:07 GMT+0000;3;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1025927137908062;178;CT_178
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21553;Fri Nov 13 2020 09:12:05 GMT+0000;3;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1028682097632566;178;CT_178
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21509;Sat Nov 07 2020 12:18:48 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1023793761454733;178;CT_178
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21523;Tue Nov 10 2020 19:05:52 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1026556534511789;178;CT_178
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21523;Tue Nov 10 2020 16:28:16 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1026457497855026;178;CT_178
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21523;Tue Nov 10 2020 17:33:35 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1026499334517509;178;CT_178
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21523;Tue Nov 10 2020 19:05:41 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1026556434511799;178;CT_178
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21688;Wed Nov 18 2020 20:02:01 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1033316460502463;181;CT_181
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21674;Tue Nov 17 2020 05:58:58 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1032006250633484;190;CT_190
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21523;Tue Nov 10 2020 16:06:31 GMT+0000;16;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1026443987856377;191;CT_191
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21547;Thu Nov 12 2020 07:05:50 GMT+0000;4;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1027775067723269;191;CT_191
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21674;Tue Nov 17 2020 18:17:20 GMT+0000;9;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1032458440588265;195;CT_195
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;18523;Sat Apr 25 2020 09:09:00 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/875156036318507;195;CT_195
pg_2453;VACCINI: COSA CI NASCONDONO???;865;Wed Oct 28 2020 13:15:07 GMT+0000;6;Facebook;https://www.facebook.com/groups/304956129936422/permalink/1055321914899836;42;CT_42
pg_2454;Vaccini: quello che nessuno vuole o pu«˝ dire;339;Wed Oct 21 2020 15:47:13 GMT+0000;0;Facebook;https://www.facebook.com/groups/176436209361599/permalink/1308473862824489;5;CT_5
pg_2454;Vaccini: quello che nessuno vuole o pu«˝ dire;339;Tue Oct 20 2020 14:57:08 GMT+0000;1;Facebook;https://www.facebook.com/groups/176436209361599/permalink/1307520706253138;7;CT_7
pg_2454;Vaccini: quello che nessuno vuole o pu«˝ dire;338;Fri Oct 23 2020 11:15:39 GMT+0000;0;Facebook;https://www.facebook.com/groups/176436209361599/permalink/1310061292665746;9;CT_9
pg_2454;Vaccini: quello che nessuno vuole o pu«˝ dire;338;Sat Oct 24 2020 11:26:41 GMT+0000;0;Facebook;https://www.facebook.com/groups/176436209361599/permalink/1310930435912165;47;CT_47
pg_2454;Vaccini: quello che nessuno vuole o pu«˝ dire;0;Fri Jan 03 2020 08:57:48 GMT+0000;2;Facebook;https://www.facebook.com/groups/176436209361599/permalink/1060967207575157;95;CT_95
pg_2454;Vaccini: quello che nessuno vuole o pu«˝ dire;292;Tue Apr 14 2020 11:38:47 GMT+0000;0;Facebook;https://www.facebook.com/groups/176436209361599/permalink/1143554112649799;95;CT_95
pg_2454;Vaccini: quello che nessuno vuole o pu«˝ dire;325;Mon Aug 24 2020 19:22:49 GMT+0000;1;Facebook;https://www.facebook.com/groups/176436209361599/permalink/1258119004526642;109;CT_109
pg_2454;Vaccini: quello che nessuno vuole o pu«˝ dire;354;Fri Nov 13 2020 17:21:54 GMT+0000;0;Facebook;https://www.facebook.com/groups/176436209361599/permalink/1329306974074511;133;CT_133
pg_2454;Vaccini: quello che nessuno vuole o pu«˝ dire;355;Wed Nov 18 2020 14:14:30 GMT+0000;1;Facebook;https://www.facebook.com/groups/176436209361599/permalink/1333668910304984;193;CT_193
pg_2455;VACCINLANDIA;0;Sat Mar 28 2020 14:32:58 GMT+0000;0;Facebook;https://www.facebook.com/groups/871305483023550/permalink/1642008912619866;8;CT_8
pg_2456;VacciPiano Sicilia;1517;Thu Oct 15 2020 06:21:33 GMT+0000;15;Facebook;https://www.facebook.com/VacciPianoSicilia/posts/1465913333798973;79;CT_79
pg_2456;VacciPiano Sicilia;0;Fri Jan 03 2020 11:31:45 GMT+0000;25;Facebook;https://www.facebook.com/VacciPianoSicilia/posts/1216588375398138;95;CT_95
pg_2456;VacciPiano Sicilia;0;Sat Jul 18 2020 09:15:47 GMT+0000;1;Facebook;https://www.facebook.com/VacciPianoSicilia/posts/1386170931773214;117;CT_117
pg_2456;VacciPiano Sicilia;1519;Mon Oct 26 2020 17:34:39 GMT+0000;36;Facebook;https://www.facebook.com/VacciPianoSicilia/posts/1476729056050734;132;CT_132
pg_2457;Vaccisano - Libera Scelta Vaccinale;0;Thu Jun 04 2020 08:46:18 GMT+0000;85;Facebook;https://www.facebook.com/Vaccisano/posts/3002993836442955;22;CT_22
pg_2457;Vaccisano - Libera Scelta Vaccinale;0;Mon Sep 07 2020 08:41:54 GMT+0000;371;Facebook;https://www.facebook.com/Vaccisano/posts/3271952402880429;109;CT_109
